Index	Sentence	Entity	Entity_Startindex	Entity_Stopindex	Entity_Info
PMC5482851_OgerInput.txtOger_out.csv:122	In the lipid bilayer environment, based on the membrane interaction between the linker region cytochrome b_5 and the lipid bilayer, it is predicted that the soluble domain of cytochrome b_5 can adapt certain orientations, which will result in a productive complex formation with cytochrome P450^,. 	cytochrome b_5	27293	27307	('Cytochromes', 'Cytochromes b5', 'NCCS', 'NCCS_321', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:122	In the lipid bilayer environment, based on the membrane interaction between the linker region cytochrome b_5 and the lipid bilayer, it is predicted that the soluble domain of cytochrome b_5 can adapt certain orientations, which will result in a productive complex formation with cytochrome P450^,. 	cytochrome b_5	27293	27307	('Cytochromes', 'Cytochromes b5', 'NCCS', 'NCCS_322', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:122	In the lipid bilayer environment, based on the membrane interaction between the linker region cytochrome b_5 and the lipid bilayer, it is predicted that the soluble domain of cytochrome b_5 can adapt certain orientations, which will result in a productive complex formation with cytochrome P450^,. 	cytochrome b_5	27374	27388	('Cytochromes', 'Cytochromes b5', 'NCCS', 'NCCS_321', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:122	In the lipid bilayer environment, based on the membrane interaction between the linker region cytochrome b_5 and the lipid bilayer, it is predicted that the soluble domain of cytochrome b_5 can adapt certain orientations, which will result in a productive complex formation with cytochrome P450^,. 	cytochrome b_5	27374	27388	('Cytochromes', 'Cytochromes b5', 'NCCS', 'NCCS_322', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:123	Particularly, it is known that the soluble domain (particularly, the F-G loop region) of cytochrome P450 is tightly bound to the lipid membrane due to its hydrophobicity; therefore, its redox binding partners, like cytochrome b_5, have to be suitably oriented to form a productive complex^,. 	cytochrome b_5	27712	27726	('Cytochromes', 'Cytochromes b5', 'NCCS', 'NCCS_321', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:123	Particularly, it is known that the soluble domain (particularly, the F-G loop region) of cytochrome P450 is tightly bound to the lipid membrane due to its hydrophobicity; therefore, its redox binding partners, like cytochrome b_5, have to be suitably oriented to form a productive complex^,. 	cytochrome b_5	27712	27726	('Cytochromes', 'Cytochromes b5', 'NCCS', 'NCCS_322', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:124	Thus, restricting the motions of redox partners of cytochrome P450, including cytochrome b_5 and cytochrome P450-reductase, to produce productive orientations would be one of the biological roles of the relatively flexible linker domain that connects the soluble domain and the transmembrane ALPHA-helix domain in the redox partner^,. 	cytochrome b_5	27867	27881	('Cytochromes', 'Cytochromes b5', 'NCCS', 'NCCS_321', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:124	Thus, restricting the motions of redox partners of cytochrome P450, including cytochrome b_5 and cytochrome P450-reductase, to produce productive orientations would be one of the biological roles of the relatively flexible linker domain that connects the soluble domain and the transmembrane ALPHA-helix domain in the redox partner^,. 	cytochrome b_5	27867	27881	('Cytochromes', 'Cytochromes b5', 'NCCS', 'NCCS_322', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:126	Our experimental results suggest that the transmembrane topology of cytochrome b_5 can be determined using the aforementioned protein-lipid interactions, as shown in Fig. 	cytochrome b_5	28394	28408	('Cytochromes', 'Cytochromes b5', 'NCCS', 'NCCS_321', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:126	Our experimental results suggest that the transmembrane topology of cytochrome b_5 can be determined using the aforementioned protein-lipid interactions, as shown in Fig. 	cytochrome b_5	28394	28408	('Cytochromes', 'Cytochromes b5', 'NCCS', 'NCCS_322', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:127	The distance between the ^13C labeled positions of W113 and L125 is 22.4  based on the PDB structure of cytochrome b_5 ^. 	cytochrome b_5	28601	28615	('Cytochromes', 'Cytochromes b5', 'NCCS', 'NCCS_321', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:127	The distance between the ^13C labeled positions of W113 and L125 is 22.4  based on the PDB structure of cytochrome b_5 ^. 	cytochrome b_5	28601	28615	('Cytochromes', 'Cytochromes b5', 'NCCS', 'NCCS_322', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:130	This topological information of the ALPHA-helix domain of cytochrome b_5 in DMPC lipid bilayers is in excellent agreement with our previous ssNMR studies on magnetically-aligned bicelles (15  3)^,. 	cytochrome b_5	28945	28959	('Cytochromes', 'Cytochromes b5', 'NCCS', 'NCCS_321', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:130	This topological information of the ALPHA-helix domain of cytochrome b_5 in DMPC lipid bilayers is in excellent agreement with our previous ssNMR studies on magnetically-aligned bicelles (15  3)^,. 	cytochrome b_5	28945	28959	('Cytochromes', 'Cytochromes b5', 'NCCS', 'NCCS_322', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:131	This suggests that intermolecular interactions between cytochrome b_5 and DMPC lipid bilayers, including side chain-lipid interactions, can be retained even under frozen conditions, even though the lipid phases vary from liquid-crystalline phase to gel phase under these two distinct experimental conditions. 	cytochrome b_5	29140	29154	('Cytochromes', 'Cytochromes b5', 'NCCS', 'NCCS_321', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:131	This suggests that intermolecular interactions between cytochrome b_5 and DMPC lipid bilayers, including side chain-lipid interactions, can be retained even under frozen conditions, even though the lipid phases vary from liquid-crystalline phase to gel phase under these two distinct experimental conditions. 	cytochrome b_5	29140	29154	('Cytochromes', 'Cytochromes b5', 'NCCS', 'NCCS_322', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:132	Furthermore, our previous studies of oriented ssNMR experiments concluded that, upon the full-length cytochrome P450-cytochrome b_5 complex formation in membrane, the ALPHA-helical structure and the topology of the transmembrane domain of cytochrome b_5 are not altered^. 	cytochrome b_5	29511	29525	('Cytochromes', 'Cytochromes b5', 'NCCS', 'NCCS_321', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:132	Furthermore, our previous studies of oriented ssNMR experiments concluded that, upon the full-length cytochrome P450-cytochrome b_5 complex formation in membrane, the ALPHA-helical structure and the topology of the transmembrane domain of cytochrome b_5 are not altered^. 	cytochrome b_5	29511	29525	('Cytochromes', 'Cytochromes b5', 'NCCS', 'NCCS_322', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:132	Furthermore, our previous studies of oriented ssNMR experiments concluded that, upon the full-length cytochrome P450-cytochrome b_5 complex formation in membrane, the ALPHA-helical structure and the topology of the transmembrane domain of cytochrome b_5 are not altered^. 	cytochrome b_5	29633	29647	('Cytochromes', 'Cytochromes b5', 'NCCS', 'NCCS_321', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:132	Furthermore, our previous studies of oriented ssNMR experiments concluded that, upon the full-length cytochrome P450-cytochrome b_5 complex formation in membrane, the ALPHA-helical structure and the topology of the transmembrane domain of cytochrome b_5 are not altered^. 	cytochrome b_5	29633	29647	('Cytochromes', 'Cytochromes b5', 'NCCS', 'NCCS_322', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:134	For decades, it has been widely recognized that the transmembrane domains of cytochrome P450 and cytochrome b_5 are essential for catalytic activities of cytochrome P450^-,. 	cytochrome b_5	30057	30071	('Cytochromes', 'Cytochromes b5', 'NCCS', 'NCCS_321', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:134	For decades, it has been widely recognized that the transmembrane domains of cytochrome P450 and cytochrome b_5 are essential for catalytic activities of cytochrome P450^-,. 	cytochrome b_5	30057	30071	('Cytochromes', 'Cytochromes b5', 'NCCS', 'NCCS_322', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:136	In this experiment, the natural-abundance ^13C magnetizations of U-^15N cytochrome P450 selected by the ^15N-^13C REDOR scheme, which are encoded during the t _1 evolution, and are subsequently correlated to the neighboring ^13C nuclei of selectively ^13C-labeled cytochrome b_5 during a long PDSD mixing time (~3 s) in order to obtain the ^13C-^13C chemical shift correlation shown in Fig . 	cytochrome b_5	30631	30645	('Cytochromes', 'Cytochromes b5', 'NCCS', 'NCCS_321', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:136	In this experiment, the natural-abundance ^13C magnetizations of U-^15N cytochrome P450 selected by the ^15N-^13C REDOR scheme, which are encoded during the t _1 evolution, and are subsequently correlated to the neighboring ^13C nuclei of selectively ^13C-labeled cytochrome b_5 during a long PDSD mixing time (~3 s) in order to obtain the ^13C-^13C chemical shift correlation shown in Fig . 	cytochrome b_5	30631	30645	('Cytochromes', 'Cytochromes b5', 'NCCS', 'NCCS_322', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:137	Purified labeled proteins, both rabbit cytochrome b_5 and cytochrome 2B4, were first assembled into a complex, and then reconstituted into DMPC lipid bilayers hydrated with AMUPol solutions containing [D_8]glycerol/D_2O/H_2O (60:30:10 volume ratio) as described in the materials and methods section. 	cytochrome b_5	30798	30812	('Cytochromes', 'Cytochromes b5', 'NCCS', 'NCCS_321', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:137	Purified labeled proteins, both rabbit cytochrome b_5 and cytochrome 2B4, were first assembled into a complex, and then reconstituted into DMPC lipid bilayers hydrated with AMUPol solutions containing [D_8]glycerol/D_2O/H_2O (60:30:10 volume ratio) as described in the materials and methods section. 	cytochrome b_5	30798	30812	('Cytochromes', 'Cytochromes b5', 'NCCS', 'NCCS_322', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:138	The full-length cytochrome P450 2B4 is known to form the functional complex with the second electron donor, cytochrome b_5, in lipid bilayer environments as confirmed by the alternation of spin states, termed type I spectral changes under the sample preparation in this study^,. 	cytochrome b_5	31167	31181	('Cytochromes', 'Cytochromes b5', 'NCCS', 'NCCS_321', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:138	The full-length cytochrome P450 2B4 is known to form the functional complex with the second electron donor, cytochrome b_5, in lipid bilayer environments as confirmed by the alternation of spin states, termed type I spectral changes under the sample preparation in this study^,. 	cytochrome b_5	31167	31181	('Cytochromes', 'Cytochromes b5', 'NCCS', 'NCCS_322', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:140	At these cryogenic temperatures, cytochrome b_5 maintains its topology and ALPHA-helical structure in the transmembrane region, hence the functional transmembrane complex of cytochromes can be retained under the experimental conditions employed in this study. 	cytochrome b_5	31553	31567	('Cytochromes', 'Cytochromes b5', 'NCCS', 'NCCS_321', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:140	At these cryogenic temperatures, cytochrome b_5 maintains its topology and ALPHA-helical structure in the transmembrane region, hence the functional transmembrane complex of cytochromes can be retained under the experimental conditions employed in this study. 	cytochrome b_5	31553	31567	('Cytochromes', 'Cytochromes b5', 'NCCS', 'NCCS_322', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:143	These structural constraints from transmembrane-transmembrane interactions obtained from DNP-MAS-ssNMR spectroscopy allow us to construct a structural model for the full-length cytochrome P450-cytochrome b_5 complex, as shown in Fig. 	cytochrome b_5	32398	32412	('Cytochromes', 'Cytochromes b5', 'NCCS', 'NCCS_321', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:143	These structural constraints from transmembrane-transmembrane interactions obtained from DNP-MAS-ssNMR spectroscopy allow us to construct a structural model for the full-length cytochrome P450-cytochrome b_5 complex, as shown in Fig. 	cytochrome b_5	32398	32412	('Cytochromes', 'Cytochromes b5', 'NCCS', 'NCCS_322', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:144	In this structural model, high-resolution NMR structure of the full-length rabbit cytochrome b_5 in lipid bilayers, soluble domain interactions, and the transmembrane ALPHA-helix of cytochrome P450 were obtained from our previous studies^,. 	cytochrome b_5	32521	32535	('Cytochromes', 'Cytochromes b5', 'NCCS', 'NCCS_321', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:144	In this structural model, high-resolution NMR structure of the full-length rabbit cytochrome b_5 in lipid bilayers, soluble domain interactions, and the transmembrane ALPHA-helix of cytochrome P450 were obtained from our previous studies^,. 	cytochrome b_5	32521	32535	('Cytochromes', 'Cytochromes b5', 'NCCS', 'NCCS_322', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:145	According to these studies, the molecular interactions in the soluble domains of cytochromes exhibit dynamic encounter complexes mediated by both hydrophobic and electrostatic interactions with multiple complex formations, which were explained through the mutagenesis studies and line-broadening of unformly-^15N labeled cytochrome b_5 using solution NMR spectroscopy^. 	cytochrome b_5	33001	33015	('Cytochromes', 'Cytochromes b5', 'NCCS', 'NCCS_321', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:145	According to these studies, the molecular interactions in the soluble domains of cytochromes exhibit dynamic encounter complexes mediated by both hydrophobic and electrostatic interactions with multiple complex formations, which were explained through the mutagenesis studies and line-broadening of unformly-^15N labeled cytochrome b_5 using solution NMR spectroscopy^. 	cytochrome b_5	33001	33015	('Cytochromes', 'Cytochromes b5', 'NCCS', 'NCCS_322', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:147	In fact, based on our reported complex structural model in the soluble domain, some labeled positions (eg, Leu41, Ala59, Val66, Ala72, and Leu75) can be close to the cytochrome P450-cytochrome b_5 complex interface^. 	cytochrome b_5	33353	33367	('Cytochromes', 'Cytochromes b5', 'NCCS', 'NCCS_321', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:147	In fact, based on our reported complex structural model in the soluble domain, some labeled positions (eg, Leu41, Ala59, Val66, Ala72, and Leu75) can be close to the cytochrome P450-cytochrome b_5 complex interface^. 	cytochrome b_5	33353	33367	('Cytochromes', 'Cytochromes b5', 'NCCS', 'NCCS_322', 'CUI-less')
PMC5482851_OgerInput.txtOger_out.csv:151	Interestingly, the presence of highly conserved LxxxL motif between L121 and L125 was observed in the amino acid sequences of cytochrome b_5 from various eukaryotes, as shown in Fig. 	cytochrome b_5	34181	34195	('Cytochromes', 'Cytochromes b5', 'NCCS', 'NCCS_321', 'CUI-less')
PMC5380267_OgerInput.txtOger_out.csv:28	P-glycoprotein (Pgp) and cytochrome P450 3A4 have been recognized as determinants of the bioavailability of widely used immunosuppressants such as CsA, tacrolimus, and sirolimus. 	cytochrome P450 3A	5327	5345	('Cytochromes', 'Cytochrome P-450 CYP3A', 'NCCS', 'NCCS_608', 'CUI-less')
PMC5380267_OgerInput.txtOger_out.csv:120	Proliferation signal inhibitors such as sirolimus and EVR are substrates of cytochrome P450 3A4 and Pgp and have a macrolide structure very similar to tacrolimus, which explains why common drug interactions with proliferation signal inhibitors are comparable to those with CNIs. 	cytochrome P450 3A	20455	20473	('Cytochromes', 'Cytochrome P-450 CYP3A', 'NCCS', 'NCCS_608', 'CUI-less')
PMC5546780_OgerInput.txtOger_out.csv:1	 Nano-sized cytochrome P450 3A4 inhibitors to block hepatic metabolism of docetaxel. 	cytochrome P450 3A	12	30	('Cytochromes', 'Cytochrome P-450 CYP3A', 'NCCS', 'NCCS_608', 'CUI-less')
PMC5546780_OgerInput.txtOger_out.csv:2	Most drugs are metabolized by hepatic cytochrome P450 3A4, resulting in their reduced bioavailability. 	cytochrome P450 3A	123	141	('Cytochromes', 'Cytochrome P-450 CYP3A', 'NCCS', 'NCCS_608', 'CUI-less')
PMC5546780_OgerInput.txtOger_out.csv:10	Taxotere^ (docetaxel) is a chemotherapy agent used in clinic, injected intravenously, for several indications, such as non-small cell lung cancer, breast cancer, gastric cancer and prostate cancer., Docetaxel is extensively metabolized by cytochrome P450 3A4, resulting in low systemic bioavailability.- Recently, docetaxel was administered with oral drugs that are known to be potent Cytochrome P450 3a4 inhibitors to increase its bioavailability and to enable its oral administration, especially by the inhibition of intestinal CYP34A., However, on top of their own pharmacological activity, these orally administered inhibitors of Cytochrome P450 3a4 generally have a wide biodistribution. 	cytochrome P450 3A	1772	1790	('Cytochromes', 'Cytochrome P-450 CYP3A', 'NCCS', 'NCCS_608', 'CUI-less')
PMC5653753_OgerInput.txtOger_out.csv:1	 Cytochrome b5 plays a dual role in the reaction cycle of cytochrome P450 3A4 during oxidation of the anticancer drug ellipticine. 	cytochrome P450 3A	58	76	('Cytochromes', 'Cytochrome P-450 CYP3A', 'NCCS', 'NCCS_608', 'CUI-less')
PMC5724423_OgerInput.txtOger_out.csv:2	Human cytochrome P450 3A4 is the most abundant isoform of P450 enzyme in the liver. 	cytochrome P450 3A	90	108	('Cytochromes', 'Cytochrome P-450 CYP3A', 'NCCS', 'NCCS_608', 'CUI-less')
PMC5724423_OgerInput.txtOger_out.csv:18	Based on previous in vitro studies, cytochrome P450 3A4 (CYP3A4) has been regarded as the main CYP isoform responsible for the de-ethylation of lidocaine to its primary metabolite, MEGX., CYP3A4, as a member of P450 enzyme superfamily, is the most important drug-metabolizing enzyme in human liver and gastrointestinal tract. 	cytochrome P450 3A	2490	2508	('Cytochromes', 'Cytochrome P-450 CYP3A', 'NCCS', 'NCCS_608', 'CUI-less')
PMC5380267_OgerInput.txtOger_out.csv:28	P-glycoprotein (Pgp) and cytochrome P450 3A4 have been recognized as determinants of the bioavailability of widely used immunosuppressants such as CsA, tacrolimus, and sirolimus. 	cytochrome P450 3A4	5327	5346	('Cytochromes', 'Cytochrome P-450 CYP3A', 'NCCS', 'NCCS_609', 'CUI-less')
PMC5380267_OgerInput.txtOger_out.csv:120	Proliferation signal inhibitors such as sirolimus and EVR are substrates of cytochrome P450 3A4 and Pgp and have a macrolide structure very similar to tacrolimus, which explains why common drug interactions with proliferation signal inhibitors are comparable to those with CNIs. 	cytochrome P450 3A4	20455	20474	('Cytochromes', 'Cytochrome P-450 CYP3A', 'NCCS', 'NCCS_609', 'CUI-less')
PMC5546780_OgerInput.txtOger_out.csv:1	 Nano-sized cytochrome P450 3A4 inhibitors to block hepatic metabolism of docetaxel. 	cytochrome P450 3A4	12	31	('Cytochromes', 'Cytochrome P-450 CYP3A', 'NCCS', 'NCCS_609', 'CUI-less')
PMC5546780_OgerInput.txtOger_out.csv:2	Most drugs are metabolized by hepatic cytochrome P450 3A4, resulting in their reduced bioavailability. 	cytochrome P450 3A4	123	142	('Cytochromes', 'Cytochrome P-450 CYP3A', 'NCCS', 'NCCS_609', 'CUI-less')
PMC5546780_OgerInput.txtOger_out.csv:10	Taxotere^ (docetaxel) is a chemotherapy agent used in clinic, injected intravenously, for several indications, such as non-small cell lung cancer, breast cancer, gastric cancer and prostate cancer., Docetaxel is extensively metabolized by cytochrome P450 3A4, resulting in low systemic bioavailability.- Recently, docetaxel was administered with oral drugs that are known to be potent Cytochrome P450 3a4 inhibitors to increase its bioavailability and to enable its oral administration, especially by the inhibition of intestinal CYP34A., However, on top of their own pharmacological activity, these orally administered inhibitors of Cytochrome P450 3a4 generally have a wide biodistribution. 	cytochrome P450 3A4	1772	1791	('Cytochromes', 'Cytochrome P-450 CYP3A', 'NCCS', 'NCCS_609', 'CUI-less')
PMC5653753_OgerInput.txtOger_out.csv:1	 Cytochrome b5 plays a dual role in the reaction cycle of cytochrome P450 3A4 during oxidation of the anticancer drug ellipticine. 	cytochrome P450 3A4	58	77	('Cytochromes', 'Cytochrome P-450 CYP3A', 'NCCS', 'NCCS_609', 'CUI-less')
PMC5724423_OgerInput.txtOger_out.csv:2	Human cytochrome P450 3A4 is the most abundant isoform of P450 enzyme in the liver. 	cytochrome P450 3A4	90	109	('Cytochromes', 'Cytochrome P-450 CYP3A', 'NCCS', 'NCCS_609', 'CUI-less')
PMC5724423_OgerInput.txtOger_out.csv:18	Based on previous in vitro studies, cytochrome P450 3A4 (CYP3A4) has been regarded as the main CYP isoform responsible for the de-ethylation of lidocaine to its primary metabolite, MEGX., CYP3A4, as a member of P450 enzyme superfamily, is the most important drug-metabolizing enzyme in human liver and gastrointestinal tract. 	cytochrome P450 3A4	2490	2509	('Cytochromes', 'Cytochrome P-450 CYP3A', 'NCCS', 'NCCS_609', 'CUI-less')
PMC5380267_OgerInput.txtOger_out.csv:125	The bioavailability and metabolism of CsA are controlled by efflux pumps belonging to the ABC transporter family as Pgp and members of the cytochrome P-450 isoenzyme, and CsA can thus be involved in the activity of efflux pumps. 	cytochrome P-450	21291	21307	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_344', 'CUI-less')
PMC5380267_OgerInput.txtOger_out.csv:125	The bioavailability and metabolism of CsA are controlled by efflux pumps belonging to the ABC transporter family as Pgp and members of the cytochrome P-450 isoenzyme, and CsA can thus be involved in the activity of efflux pumps. 	cytochrome P-450	21291	21307	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_352', 'CUI-less')
PMC5554347_OgerInput.txtOger_out.csv:29	The aqueous extract of A. paniculata significantly increased the pentoxyresorufin O-dealkylase activity, suggesting that A. paniculata constituents might affect hepatic cytochrome P-450 enzyme. 	cytochrome P-450	4119	4135	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_344', 'CUI-less')
PMC5554347_OgerInput.txtOger_out.csv:29	The aqueous extract of A. paniculata significantly increased the pentoxyresorufin O-dealkylase activity, suggesting that A. paniculata constituents might affect hepatic cytochrome P-450 enzyme. 	cytochrome P-450	4119	4135	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_352', 'CUI-less')
PMC5707660_OgerInput.txtOger_out.csv:193	PMS was reported to be a potent and selective inhibitor of human cytochrome P-450 (CYP1B1). 	cytochrome P-450	30100	30116	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_344', 'CUI-less')
PMC5707660_OgerInput.txtOger_out.csv:193	PMS was reported to be a potent and selective inhibitor of human cytochrome P-450 (CYP1B1). 	cytochrome P-450	30100	30116	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_352', 'CUI-less')
PMC6164342_OgerInput.txtOger_out.csv:146	One example of the modifying influence of external factors is the effect of grapefruit juice components on the expression of cytochrome P-450 (CYP3A4) and, accordingly, on the pharmacokinetics of CYP3A-mediated drugs. 	cytochrome P-450	22318	22334	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_344', 'CUI-less')
PMC6164342_OgerInput.txtOger_out.csv:146	One example of the modifying influence of external factors is the effect of grapefruit juice components on the expression of cytochrome P-450 (CYP3A4) and, accordingly, on the pharmacokinetics of CYP3A-mediated drugs. 	cytochrome P-450	22318	22334	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_352', 'CUI-less')
PMC6165893_OgerInput.txtOger_out.csv:10	Various molecules such as heme, fatty acid 2-hydroxylase, cytochrome P-450 enzymes, insulin receptor, epidermal growth factor receptor, Erbb2, and membrane progestin receptor ALPHA (mPRALPHA, PAQR7) can interact and associate with Pgrmc1. 	cytochrome P-450	1729	1745	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_344', 'CUI-less')
PMC6165893_OgerInput.txtOger_out.csv:10	Various molecules such as heme, fatty acid 2-hydroxylase, cytochrome P-450 enzymes, insulin receptor, epidermal growth factor receptor, Erbb2, and membrane progestin receptor ALPHA (mPRALPHA, PAQR7) can interact and associate with Pgrmc1. 	cytochrome P-450	1729	1745	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_352', 'CUI-less')
PMC6358801_OgerInput.txtOger_out.csv:74	Similarly, the blue light induced the expression of putative LDA enzymes including aryl-alcohol dehydrogenase (XLOC_008717), pyranose 2-oxidase (XLOC_009983), and monooxygenase (XLOC_003435) and the red light influenced the expression of cytochrome P-450 (XLOC_007791, XLOC_00671, XLOC_006683, XLOC_001969, and XLOC_007717). 	cytochrome P-450	15561	15577	('Cytochromes', 'Cytochrome P-450 Enzyme System', 'NCCS', 'NCCS_344', 'CUI-less')
PMC5418208_OgerInput.txtOger_out.csv:111	Cytochrome c is a component of the ETC. 	Cytochrome c	15056	15068	"('Cytochromes', ""Cytochromes c'"", 'NCCS', 'NCCS_331', 'CUI-less')"
PMC5418208_OgerInput.txtOger_out.csv:111	Cytochrome c is a component of the ETC. 	Cytochrome c	15056	15068	('Cytochromes', 'Cytochromes c', 'NCCS', 'NCCS_328', 'CUI-less')
PMC5436846_OgerInput.txtOger_out.csv:19	Cytochrome c is fused with subunit II in these enzymes. 	Cytochrome c	2953	2965	"('Cytochromes', ""Cytochromes c'"", 'NCCS', 'NCCS_331', 'CUI-less')"
PMC5436846_OgerInput.txtOger_out.csv:19	Cytochrome c is fused with subunit II in these enzymes. 	Cytochrome c	2953	2965	('Cytochromes', 'Cytochromes c', 'NCCS', 'NCCS_328', 'CUI-less')
PMC5436846_OgerInput.txtOger_out.csv:85	Cytochrome c oxidase activity was visualized using the Nadi assay according to the method described previously. 	Cytochrome c	13284	13296	"('Cytochromes', ""Cytochromes c'"", 'NCCS', 'NCCS_331', 'CUI-less')"
PMC5436846_OgerInput.txtOger_out.csv:85	Cytochrome c oxidase activity was visualized using the Nadi assay according to the method described previously. 	Cytochrome c	13284	13296	('Cytochromes', 'Cytochromes c', 'NCCS', 'NCCS_328', 'CUI-less')
PMC5476703_OgerInput.txtOger_out.csv:1	 Electricity Generation by Shewanella decolorationis S12 without Cytochrome c. Bacterial extracellular electron transfer (EET) plays a key role in various natural and engineering processes. 	Cytochrome c	65	77	"('Cytochromes', ""Cytochromes c'"", 'NCCS', 'NCCS_331', 'CUI-less')"
PMC5476703_OgerInput.txtOger_out.csv:1	 Electricity Generation by Shewanella decolorationis S12 without Cytochrome c. Bacterial extracellular electron transfer (EET) plays a key role in various natural and engineering processes. 	Cytochrome c	65	77	('Cytochromes', 'Cytochromes c', 'NCCS', 'NCCS_328', 'CUI-less')
PMC5476703_OgerInput.txtOger_out.csv:65	Cytochrome c is essential for the anaerobic growth of Shewanella species. 	Cytochrome c	9957	9969	"('Cytochromes', ""Cytochromes c'"", 'NCCS', 'NCCS_331', 'CUI-less')"
PMC5476703_OgerInput.txtOger_out.csv:65	Cytochrome c is essential for the anaerobic growth of Shewanella species. 	Cytochrome c	9957	9969	('Cytochromes', 'Cytochromes c', 'NCCS', 'NCCS_328', 'CUI-less')
PMC5497933_OgerInput.txtOger_out.csv:1	 Cytochrome c1 in ductal carcinoma in situ of breast associated with proliferation and comedo necrosis. 	Cytochrome c	1	13	"('Cytochromes', ""Cytochromes c'"", 'NCCS', 'NCCS_331', 'CUI-less')"
PMC5497933_OgerInput.txtOger_out.csv:1	 Cytochrome c1 in ductal carcinoma in situ of breast associated with proliferation and comedo necrosis. 	Cytochrome c	1	13	('Cytochromes', 'Cytochromes c', 'NCCS', 'NCCS_328', 'CUI-less')
PMC5497933_OgerInput.txtOger_out.csv:4	Cytochrome c1 (CYC1) is a subunit of complex III in the mitochondrial oxidative phosphorylation that is involved in energy production. 	Cytochrome c	473	485	"('Cytochromes', ""Cytochromes c'"", 'NCCS', 'NCCS_331', 'CUI-less')"
PMC5497933_OgerInput.txtOger_out.csv:4	Cytochrome c1 (CYC1) is a subunit of complex III in the mitochondrial oxidative phosphorylation that is involved in energy production. 	Cytochrome c	473	485	('Cytochromes', 'Cytochromes c', 'NCCS', 'NCCS_328', 'CUI-less')
PMC5518855_OgerInput.txtOger_out.csv:7	Cytochrome c release was detected by using immunofluorescence. 	Cytochrome c	676	688	"('Cytochromes', ""Cytochromes c'"", 'NCCS', 'NCCS_331', 'CUI-less')"
PMC5518855_OgerInput.txtOger_out.csv:7	Cytochrome c release was detected by using immunofluorescence. 	Cytochrome c	676	688	('Cytochromes', 'Cytochromes c', 'NCCS', 'NCCS_328', 'CUI-less')
